CurrentGene,StoufferMetaP,StoufferMetaP_FDR,StoufferMetaEuropeanP,StoufferMetaEuropeanP_FDR,MetalMetaP,MetalMetaEuropeanP,MetalMetaP_FDR,MetalMetaEuropeanP_FDR,Number_missingPvalues
TTLL6,0.04116768224319442,0.5894003355778898,0.22150864624589023,0.7818371246823905,1.1762611275324628e-4,0.00430823033445156,0.0010204653138485952,0.010230222161543673,1
KCNK6,0.05113738093768842,0.6176103865723034,0.10792637742210927,0.7026992600165045,4.540964984017431e-5,6.15982053994842e-4,6.878174543441907e-4,0.00407402168089989,0
ZBP1,0.055991541281242126,0.6289964270386875,0.11880160409226549,0.7103509071870332,1.0422740696977644e-4,8.725977367454219e-4,9.695850655348944e-4,0.004756864030731363,1
KAZALD1,0.4222172170576264,0.8440642559897749,0.6514562549394649,0.8967233852725182,0.0036748027905450158,0.028165178354402038,0.0064675428993976195,0.035548893694385957,0
MRPL17,0.21583583446066024,0.7605660109720962,0.2909841586979491,0.8057711546314257,3.5439549517540006e-4,0.0015042778042209676,0.001713309413333715,0.006072535414265305,0
RP11-166B2.1,0.1934984037718272,0.7430203170128927,0.07244093227907222,0.6491750945905927,2.3630926157820384e-4,3.0714829299238316e-4,0.001405727488144999,0.0030121013523775855,0
PAQR4,0.5328110078777142,0.8695634439158575,0.4557328886763175,0.8512165574561688,0.006947955276200034,0.01001381373015275,0.010119871480578272,0.016812426039487266,0
BRMS1,0.23712022409637995,0.7684113287354182,0.3498472911974839,0.8220300786595811,2.2304812300908626e-4,0.0023781992287855757,0.0013660324986782273,0.007519413047842702,0
KCTD20,0.8374456551340335,0.9421194718604327,0.7284830650921814,0.91451186237483,0.012570333405338325,0.013671691057166256,0.015963998344699776,0.020815007831885873,0
RGP1,0.5851563335595459,0.8822525311982392,0.4180974114058046,0.8407322415749078,0.00564669877463805,0.005884713235806558,0.008707796531982535,0.012179516703976158,0
TLR10,0.09491140922591776,0.6790625024758304,0.22368772843853613,0.7823194285319731,6.89559567665122e-5,7.629411797399954e-4,8.062575872305039e-4,0.004448228188248881,0
REXO4,0.11537593189762896,0.7012906004695003,0.02368554757991458,0.5450708663941162,2.2312357033216264e-4,1.13849181769833e-4,0.0013660462421156453,0.0020415998829540717,1
NOSIP,0.22535031133143898,0.7656164520522141,0.2570849656639219,0.7977433442677255,5.692371332542483e-4,0.0016095234415061594,0.00219337892704058,0.006256363875888142,0
HIF1AN,0.6955994882273958,0.9046112783377905,0.7513573532924973,0.920103812108436,0.00837546677457951,0.021120905574381073,0.0116126447344103,0.02854300625713107,0
SPRY4,0.16008590343896828,0.7269418787035499,0.1087178597016277,0.7033787229724099,1.9272997247981924e-4,3.4169905645133785e-4,0.0012704111679427436,0.0031488622678708224,0
LRBA,0.5955440441179078,0.8832978828455677,0.5675817953703874,0.8759791592237235,0.008488080272339844,0.014789991470681448,0.011726961276533193,0.022021545586402815,0
KCNC4,0.21508890706514563,0.7603502064749957,0.2592514894794947,0.7977433442677255,0.0013242315684312519,0.0040067528930378135,0.0034673053596878897,0.00984463670006302,1
ISOC2,0.7558879322135659,0.9197093471645348,0.7892861881122134,0.9306988564402218,0.0061952648880104,0.017650181786785582,0.009309110079327006,0.02501291329914989,0
TRIM29,0.7493707902291092,0.9180610146789079,0.441168499166226,0.8473537972295698,0.0058067854468559915,0.005002300023570492,0.008883458208212793,0.0110826428153656,0
ANTXR2,0.044030903709944225,0.5965573097814564,0.023229572715154793,0.5428148539891231,1.5630258491796633e-5,1.8686268972354985e-5,0.00045598221538972397,0.0011395570761212953,0
MSRA,0.30776826252506617,0.8013615125181228,0.6544260826173829,0.8968931300429525,6.555475604689593e-4,0.015733302174207528,0.0023584967835786857,0.022996722164399363,0
NUTM2D,0.7458424862520364,0.9178800558883858,0.7450582847713578,0.9189095271192477,0.005467580485988439,0.010652599921951316,0.008513184768379664,0.017526729601792763,0
FAM83G,0.5550887145111535,0.8750197075605609,0.7477657094288239,0.9191171279595309,0.0012417747911147778,0.00891667885981489,0.0033486646498544605,0.015603867115334031,0
TEKT1,0.7622638939873844,0.9216788536907823,0.8114821914761035,0.9372677419940252,0.05048116988063163,0.11278025438863679,0.05413338186084742,0.11965389318018939,2
NFKBIA,0.11309793126868999,0.6980107883506307,0.2242105327413037,0.7833856735924283,3.1822262587400806e-4,0.002601706159071349,0.0016198451776963624,0.007889867214018466,0
PLBD2,0.15149662490338592,0.7241468406551693,0.23026998199992213,0.7856039566988363,6.040295721191756e-4,0.0030170560999942266,0.002261591828609664,0.008502157034429516,0
ARAP1,0.16064040385011086,0.7279042823213011,0.12111126118681896,0.711971933461931,2.43081248398438e-4,3.8547707242734804e-4,0.0014233257534870573,0.0032984409132794604,0
RRP12,0.8091487944001963,0.9341350644379887,0.89800702139702,0.9610033646005768,0.010014696112624647,0.03553017154965722,0.01330326339391291,0.0428700718536243,1
SLC43A1,0.14903212608340152,0.7225379715841627,0.11782244101260662,0.7103509071870332,3.288188296049642e-4,5.416113099023069e-4,0.001653932123789282,0.003854729439643715,0
ATRIP,0.13050424874234146,0.7116356021220389,0.08895191424162327,0.6806051111169639,3.1280979751575227e-4,4.6414313258401785e-4,0.0016054300416505646,0.003604813843614565,0
JUP,0.29642998376550667,0.7962650619214834,0.27469423987585684,0.7998549976105607,0.002711310126095934,0.005319326323935894,0.005334086126353696,0.011443900685218947,1
CD300C,0.26753246039905415,0.7823930951746529,0.40112618383980947,0.8368214177204085,0.0024120389240666323,0.011020824414988181,0.0049451832961994536,0.0179380378899341,1
C17orf97,0.0325386161726508,0.5648353328842443,0.027311559178690117,0.5661714568841955,9.338299804604936e-5,2.457741505657883e-4,9.328801533925735e-4,0.00271453046207602,1
CAPN8,0.47072530980013266,0.8542995523361927,0.2861287160009576,0.8034202581311626,0.0014545839297805836,0.0018684077368817161,0.0036454188290146387,0.006732256570370671,0
KMT5B,0.20022335676757066,0.7469106565988805,0.1303189521908898,0.7220168087937306,1.4713026296294957e-4,3.805354434925868e-4,0.0011199616576392062,0.0032875155442791057,0
HGFAC,0.5943042339438019,0.8829381512482103,0.3840381580797723,0.8337562826617112,0.0049234291167440354,0.004987823787567027,0.00791080684928194,0.01107014506419937,1
PRMT9,0.24242929419460893,0.7710965345762912,0.14586546625225127,0.7346082073369713,0.001013439761027479,0.001151216166133874,0.0029838749417061823,0.005350122083977367,0
PHGDH,0.7053552509862497,0.9071304001191879,0.7284834940589913,0.91451186237483,0.011086850946593901,0.024026111281872,0.014425583985105898,0.031434569349436545,1
NPEPL1,0.0926910730555251,0.6745830114762833,0.295229661139475,0.8070279173659927,1.6316666123459224e-4,0.0034719075617276494,0.0011690490763179744,0.00914715050252713,0
ZNF2,0.8218388391251837,0.9372657966969662,0.7341484464817698,0.9153130767410228,0.020885319741706456,0.027248816826001047,0.024416799379775977,0.03462805708364201,0
IFITM1,0.36060467296500226,0.8201508112330255,0.35497000309204785,0.8238918052943117,6.168191848997045e-4,0.0014149070070576591,0.002290183607125624,0.0058779117672980805,0
PRSS1,0.5494655801154259,0.8733003529413829,0.34324274317824727,0.8202247966968146,0.0034208060492556367,0.003601912566785053,0.006180236391244015,0.00932250907195227,0
OMA1,0.026562068663539728,0.5567532002579383,0.027254459095841815,0.565891421314611,4.906497438361176e-5,1.417198608058594e-4,7.059379236488658e-4,0.002190900553676217,0
SEC16A,0.02067978174123865,0.5365463371772283,0.15549443870140778,0.7426011965285455,6.472976044606497e-5,0.0037224701146940857,7.88460874467375e-4,0.00947939612586058,1
MTFR1,0.32700708982733706,0.810469805988064,0.4365836759788396,0.8456946101619401,0.001196680763415156,0.009100615394690769,0.00327726148020109,0.015791945683496785,0
IGDCC3,0.7145216486887295,0.90743999182665,0.7206768320978697,0.9119798683008428,0.013118856064207355,0.02677047622167603,0.016520073757620178,0.03414695983414799,0
NUP54,0.8048294689959938,0.9336600275874335,0.689189030878385,0.9042775917635577,0.019041354884183983,0.024692752635533468,0.02254207469985138,0.032113140771600115,0
ENPP3,0.08429276282178823,0.668694426907626,0.23203940876088164,0.7856039566988363,3.02369918709692e-4,0.0036496037880819703,0.0015812217784086093,0.009369274492969823,1
CACNA1G,0.062083410207806645,0.6314195958141563,0.3005988844025312,0.8070279173659927,2.2900333139004637e-5,0.0012837782015883746,5.431600270634012e-4,0.005618837382552786,0
NUTM2G,0.6772238423351669,0.8998561484732349,0.5837786018542781,0.8798472699435537,0.013433827537826926,0.01903023795997454,0.016843959933036907,0.026395367219494936,0
TTC7A,0.33640452676357335,0.8130072527791197,0.3364893532405585,0.8185590170303827,6.559319048744798e-4,0.0014416764773604867,0.002358902539383825,0.005931023973550274,0
ZNF121,0.04719127454609501,0.609357983101335,0.10893102854451912,0.7034916909919663,2.5757405898444705e-5,4.263065538239051e-4,5.570211841880368e-4,0.0034663645319860104,0
LAT,0.12475146813924307,0.7044562592276695,0.19214577797908564,0.7686525274734922,1.6428215694882603e-4,8.067255415083763e-4,0.0011709966886256848,0.0045771679325289786,0
ZNF8,0.19446204674838818,0.7439297252120829,0.05428997018346703,0.6274828250391383,2.148131577478093e-4,1.0491669617419376e-4,0.0013406783734889196,0.001997922410294372,0
CYP2F1,0.004510018185040207,0.3612339124614738,0.07836742633070824,0.6582411361084688,3.5514810275256688e-6,6.991989170232382e-4,2.4504000593702916e-4,0.004302537971913004,1
TBX19,0.04999436502766494,0.6158299600201873,0.17376900057911682,0.7593417002638722,5.2980595118488144e-5,0.0012772513470879388,7.196479170719006e-4,0.005613184852115664,0
ZNF680,0.3328997387927082,0.8130072527791197,0.07453493359724667,0.6518680767440497,8.682303381219761e-4,4.2879242833453727e-4,0.0027403492391632816,0.0034684419181407887,0
TRHR,0.46948519665044636,0.8542995523361927,0.6236429841979306,0.8908548207748694,0.0027130590982494813,0.012479673074549983,0.00533428110809168,0.019538818629430087,0
MRPS5,0.4901268964205555,0.8605209967961799,0.5681073982676124,0.8759791592237235,0.0045859287094031885,0.014164132888456008,0.007521358379871058,0.021343417622050838,0
RGMB,0.08598621783861655,0.6698071913720949,0.07554950398399445,0.6518680767440497,1.028149338405318e-4,2.7364881807981286e-4,9.668204427850963e-4,0.0028475676532056567,0
TAS2R38,0.3003220641670389,0.7974441722438929,0.3406001174310438,0.8195692077755755,0.008093961758434002,0.023151158680542776,0.011319899600849653,0.030538189873302375,0
HPF1,0.07415786220034569,0.6523808642640062,0.14550285034261012,0.7343810536469879,1.5339550775486183e-4,0.001089934781684448,0.0011386291050968483,0.00524100020600423,0
MB21D1,0.19347694530687146,0.7430203170128927,0.44804893155274633,0.8475313376914163,4.7704836922250656e-4,0.006829586383309667,0.001998360466015604,0.013253630563533871,0
MRPL30,0.5144320231532995,0.8645520257391301,0.20798480335856437,0.7770525024521028,0.005749083663833724,0.003832614426290326,0.008819042355182995,0.009610375948535848,1
FGF17,0.8090612157507528,0.9341350644379887,0.36809465884333514,0.8268563175451816,0.009969946258571463,0.007559331073339969,0.013258920120524664,0.014033493549502306,0
PCSK2,0.12892401706386225,0.7110613187689894,0.1529772931740276,0.7415073367143172,2.451083245506974e-4,7.519128851892554e-4,0.0014289179770198576,0.004436385775545933,0
STK33,0.6057333049349016,0.8841476664634794,0.7874454081553106,0.9302785031197424,0.007796938915049607,0.04430744812869319,0.011020122479265372,0.05145763564410901,0
ABCC5,0.9903916477102126,0.9947350003612427,0.9832954704508449,0.9911269020827291,0.09954499565829494,0.12860185565553925,0.10419616131811993,0.13572215973238425,0
FADS1,0.014744078066624429,0.48232144467337557,0.04516826156731658,0.6113020821907988,4.611020749993582e-6,6.838292149879337e-5,2.6741681631702995e-4,0.0017223233435130175,0
SLC52A1,0.5794539244176187,0.8808045646362512,0.17240815857807634,0.7593417002638722,0.007287177970644,0.004410872598429075,0.01048142655389145,0.010351048531723204,2
IFI27,0.4906232231934215,0.8605209967961799,0.6174752584118395,0.8885986119311264,0.019569469948394,0.044674665340639,0.023080892346541555,0.05183249999512959,3
